symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOGL,2006-10-12 00:00:00+00:00,427.44,429.68,424.0,428.56,9678300,10.7190888003,10.7752622022,10.6328225045,10.7471755012,385936960,0.0,1.0
GOOGL,2006-10-13 00:00:00+00:00,427.3,429.5,425.56,427.76,7237700,10.7155779626,10.7707482681,10.6719432665,10.727113572,288614316,0.0,1.0
GOOGL,2006-10-16 00:00:00+00:00,421.75,429.2,421.34,427.7,8630100,10.5763983284,10.7632250446,10.5661165897,10.7256089273,344138388,0.0,1.0
GOOGL,2006-10-17 00:00:00+00:00,420.64,423.75,416.702,420.3,10411500,10.5485624016,10.6265531516,10.4498075548,10.5400360817,415174427,0.0,1.0
GOOGL,2006-10-18 00:00:00+00:00,419.31,424.75,417.5,422.995,12022500,10.5152094442,10.6516305631,10.4698193293,10.6076197058,479415507,0.0,1.0
GOOGL,2006-10-19 00:00:00+00:00,426.06,454.91,419.57,420.23,22983900,10.6844819723,11.407965296,10.5217295712,10.5382806629,916518036,0.0,1.0
GOOGL,2006-10-20 00:00:00+00:00,459.67,460.1,453.59,458.99,23272500,11.5273337751,11.538117062,11.3748631127,11.5102811352,928026400,0.0,1.0
GOOGL,2006-10-23 00:00:00+00:00,480.78,484.64,460.37,462.28,30178700,12.0567179332,12.1535167419,11.5448879632,11.5927858192,1203421649,0.0,1.0
GOOGL,2006-10-24 00:00:00+00:00,473.31,477.86,471.41,476.28,17303000,11.8693896688,11.9834918915,11.8217425869,11.9438695812,689983491,0.0,1.0
GOOGL,2006-10-25 00:00:00+00:00,486.601,488.5,475.11,477.49,18356600,12.202693546,12.2503155505,11.9145290097,11.9742132492,731997397,0.0,1.0
GOOGL,2006-10-26 00:00:00+00:00,485.1,491.96,484.2,487.68,14049300,12.1650523512,12.3370833946,12.1424826808,12.2297520731,560237246,0.0,1.0
GOOGL,2006-10-27 00:00:00+00:00,475.2,485.24,472.49,483.901,13194700,11.9167859767,12.1685631888,11.8488261913,12.1349845347,526158769,0.0,1.0
GOOGL,2006-10-30 00:00:00+00:00,476.57,480.46,470.01,474.82,13113000,11.9511420305,12.0486931615,11.7866342107,11.9072565603,522900857,0.0,1.0
GOOGL,2006-10-31 00:00:00+00:00,476.39,482.16,473.84,478.06,12558200,11.9466280965,12.0913247612,11.882680697,11.9885073738,500777361,0.0,1.0
GOOGL,2006-11-01 00:00:00+00:00,467.5,479.13,465.26,478.755,10841700,11.7236899076,12.0153402042,11.6675165057,12.0059361748,432329308,0.0,1.0
GOOGL,2006-11-02 00:00:00+00:00,469.91,473.73,466.38,467.5,10462900,11.7841264695,11.8799221817,11.6956032067,11.7236899076,417224081,0.0,1.0
GOOGL,2006-11-03 00:00:00+00:00,471.798,473.75,465.0615,472.23,9805500,11.8314726225,11.8804237299,11.6625386395,11.8423060643,391009254,0.0,1.0
GOOGL,2006-11-06 00:00:00+00:00,476.95,479.66,472.33,473.77,9973000,11.9606714469,12.0286312323,11.8448138055,11.8809252782,397688572,0.0,1.0
GOOGL,2006-11-07 00:00:00+00:00,472.57,479.02,471.77,476.955,9784400,11.8508323843,12.0125816889,11.830770455,11.960796834,390167859,0.0,1.0
GOOGL,2006-11-08 00:00:00+00:00,475.0,481.74,468.6,470.35,15914000,11.9117704944,12.0807922483,11.7512750604,11.7951605306,634595000,0.0,1.0
GOOGL,2006-11-09 00:00:00+00:00,472.63,479.49,471.86,476.5,9748600,11.852337029,12.0243680723,11.8330274221,11.9493866117,388740280,0.0,1.0
GOOGL,2006-11-10 00:00:00+00:00,473.55,474.72,470.29,473.78,5587800,11.8754082476,11.9047488191,11.7936558859,11.8811760523,222822039,0.0,1.0
GOOGL,2006-11-13 00:00:00+00:00,481.03,481.17,474.14,474.9,8675100,12.0629872861,12.0664981238,11.8902039204,11.9092627532,345932831,0.0,1.0
GOOGL,2006-11-14 00:00:00+00:00,489.3,489.95,480.5,480.7,14432300,12.2703774798,12.2866777973,12.049696258,12.0547117403,575509954,0.0,1.0
GOOGL,2006-11-15 00:00:00+00:00,491.93,499.85,491.93,493.43,16724600,12.3363310722,12.5349441718,12.3363310722,12.3739471896,666918910,0.0,1.0
GOOGL,2006-11-16 00:00:00+00:00,495.9,497.68,492.56,495.0,10175000,12.4358883961,12.4805261887,12.3521298415,12.4133187257,405743629,0.0,1.0
GOOGL,2006-11-17 00:00:00+00:00,498.79,499.66,493.0,493.25,11010900,12.5083621156,12.5301794636,12.3631639026,12.3694332555,439076416,0.0,1.0
GOOGL,2006-11-20 00:00:00+00:00,495.05,498.4,492.65,498.4,10238700,12.4145725963,12.4985819251,12.3543868085,12.4985819251,408283764,0.0,1.0
GOOGL,2006-11-21 00:00:00+00:00,509.65,510.0,495.83,496.54,16838100,12.7807028052,12.7894798992,12.4341329773,12.4519379395,671444895,0.0,1.0
GOOGL,2006-11-22 00:00:00+00:00,508.01,513.0,505.78,510.97,8992300,12.7395758502,12.8647121339,12.6836532224,12.8138049885,358581665,0.0,1.0
GOOGL,2006-11-24 00:00:00+00:00,505.0,507.5,504.0,504.5,3461900,12.6640928414,12.7267863703,12.6390154298,12.6515541356,138048537,0.0,1.0
GOOGL,2006-11-27 00:00:00+00:00,484.75,501.78,484.75,501.37,14634700,12.1562752572,12.5833435762,12.1562752572,12.5730618374,583580963,0.0,1.0
GOOGL,2006-11-28 00:00:00+00:00,489.5,489.86,477.03,481.13,15579600,12.2753929621,12.2844208303,11.9626776399,12.0654950273,621260290,0.0,1.0
GOOGL,2006-11-29 00:00:00+00:00,484.65,494.74,482.25,494.24,12617900,12.153767516,12.4067985987,12.0935817282,12.3942598929,503157990,0.0,1.0
GOOGL,2006-11-30 00:00:00+00:00,484.81,490.4,481.55,484.19,11143800,12.1577799019,12.2979626325,12.0760275401,12.1422319067,444376006,0.0,1.0
GOOGL,2006-12-01 00:00:00+00:00,480.8,488.39,478.5,485.98,11251500,12.0572194815,12.2475570353,11.9995414349,12.1871204734,448670707,0.0,1.0
GOOGL,2006-12-04 00:00:00+00:00,484.85,487.43,479.35,483.0,9790000,12.1587829983,12.2234827202,12.0208572347,12.1123897869,390391168,0.0,1.0
GOOGL,2006-12-05 00:00:00+00:00,487.0,489.44,484.89,487.4,8197700,12.2126994332,12.2738883174,12.1597860948,12.2227303978,326895779,0.0,1.0
GOOGL,2006-12-06 00:00:00+00:00,488.71,492.4,484.52,486.96,8891600,12.255581807,12.3481174557,12.1505074525,12.2116963367,354566099,0.0,1.0
GOOGL,2006-12-07 00:00:00+00:00,482.64,491.8,482.42,490.23,9319200,12.1033619188,12.3330710087,12.0978448882,12.2936994726,371617300,0.0,1.0
GOOGL,2006-12-08 00:00:00+00:00,484.11,488.6,480.0,481.94,7941800,12.1402257138,12.2528232917,12.0371575522,12.0858077307,316691376,0.0,1.0
GOOGL,2006-12-11 00:00:00+00:00,483.93,488.9,483.8,484.92,6520200,12.1357117797,12.2603465152,12.1324517162,12.1605384171,260002910,0.0,1.0
GOOGL,2006-12-12 00:00:00+00:00,481.78,486.36,480.28,483.85,8353600,12.0817953448,12.1966498898,12.0441792275,12.1337055868,333112529,0.0,1.0
GOOGL,2006-12-13 00:00:00+00:00,478.99,485.5,477.02,484.69,9314800,12.0118293665,12.1750833158,11.9624268657,12.1547706125,371441844,0.0,1.0
GOOGL,2006-12-14 00:00:00+00:00,482.12,483.75,477.26,480.25,9488300,12.0903216647,12.1311978456,11.9684454445,12.0434269051,378360421,0.0,1.0
GOOGL,2006-12-15 00:00:00+00:00,480.3,484.11,479.84,482.635,10371200,12.0446807757,12.1402257138,12.0331451664,12.1032365317,413567403,0.0,1.0
GOOGL,2006-12-18 00:00:00+00:00,462.8,482.74,460.72,482.505,16017100,11.6058260733,12.1058696599,11.5536650572,12.0999764682,638706269,0.0,1.0
GOOGL,2006-12-19 00:00:00+00:00,468.63,469.31,458.5,461.72,13160800,11.7520273827,11.7690800226,11.4979932035,11.5787424688,524806954,0.0,1.0
GOOGL,2006-12-20 00:00:00+00:00,462.9,471.5,462.33,470.0,8726800,11.6083338144,11.8239995539,11.5940396898,11.7863834365,347994448,0.0,1.0
GOOGL,2006-12-21 00:00:00+00:00,456.2,465.25,452.3405,464.185,13892600,11.4403151569,11.6672657316,11.343528887,11.6405582883,553988594,0.0,1.0
GOOGL,2006-12-22 00:00:00+00:00,455.58,458.64,452.73,457.5,7968600,11.4247671617,11.5015040411,11.3532965388,11.472915792,317760067,0.0,1.0
GOOGL,2006-12-26 00:00:00+00:00,457.53,459.47,454.59,456.52,4144400,11.4736681143,11.5223182927,11.3999405243,11.4483399286,165264265,0.0,1.0
GOOGL,2006-12-27 00:00:00+00:00,468.03,468.08,459.1,460.0,8454500,11.7369809358,11.7382348063,11.5130396505,11.5356093209,337136070,0.0,1.0
GOOGL,2006-12-28 00:00:00+00:00,462.56,468.58,462.25,467.12,6226100,11.5998074945,11.7507735121,11.5920334969,11.7141604912,248275225,0.0,1.0
GOOGL,2006-12-29 00:00:00+00:00,460.48,464.47,459.86,462.1,5113200,11.5476464784,11.6477053506,11.5320984833,11.5882718852,203896641,0.0,1.0
GOOGL,2007-01-03 00:00:00+00:00,467.59,476.66,461.11,466.0,15397500,11.7259468747,11.9533989976,11.5634452477,11.6860737903,613998775,0.0,1.0
GOOGL,2007-01-04 00:00:00+00:00,483.26,483.95,468.35,469.0,15759400,12.1189099139,12.1362133279,11.7450057075,11.761306025,628430089,0.0,1.0
GOOGL,2007-01-05 00:00:00+00:00,487.19,487.5,478.11,482.5,13730400,12.2174641414,12.225238139,11.9897612444,12.0998510811,547520622,0.0,1.0
GOOGL,2007-01-08 00:00:00+00:00,483.58,489.87,482.2,487.69,9499200,12.1269346856,12.2846716044,12.0923278577,12.2300028472,378795075,0.0,1.0
GOOGL,2007-01-09 00:00:00+00:00,485.5,488.25,481.2,485.45,10752000,12.1750833158,12.2440461976,12.0672504461,12.1738294453,428752384,0.0,1.0
GOOGL,2007-01-10 00:00:00+00:00,489.46,493.55,482.04,484.43,11925000,12.2743898656,12.376956479,12.0883154718,12.1482504855,475527546,0.0,1.0
GOOGL,2007-01-11 00:00:00+00:00,499.72,501.75,496.18,497.2,14401900,12.5316841083,12.5825912538,12.4429100714,12.4684890312,574297708,0.0,1.0
GOOGL,2007-01-12 00:00:00+00:00,505.0,505.0,500.0,501.99,8938400,12.6640928414,12.6640928414,12.5387057836,12.5886098326,356432320,0.0,1.0
GOOGL,2007-01-16 00:00:00+00:00,504.28,513.0,503.3,507.55,15122600,12.6460371051,12.8647121339,12.6214612417,12.7280402409,603036719,0.0,1.0
GOOGL,2007-01-17 00:00:00+00:00,497.28,507.77,494.38,503.395,13384800,12.4704952241,12.7335572714,12.3977707306,12.6238435958,533739296,0.0,1.0
GOOGL,2007-01-18 00:00:00+00:00,487.83,496.48,487.43,494.52,11852100,12.2335136848,12.4504332948,12.2234827202,12.4012815682,472620548,0.0,1.0
GOOGL,2007-01-19 00:00:00+00:00,489.75,490.76,486.74,487.98,9946600,12.281662315,12.3069905007,12.2061793062,12.2372752965,396635831,0.0,1.0
GOOGL,2007-01-22 00:00:00+00:00,480.84,492.65,478.5,492.5,10797700,12.0582225779,12.3543868085,11.9995414349,12.3506251968,430574741,0.0,1.0
GOOGL,2007-01-23 00:00:00+00:00,479.05,484.75,477.29,480.79,9321600,12.0133340112,12.1562752572,11.9691977669,12.0569687074,371713004,0.0,1.0
GOOGL,2007-01-24 00:00:00+00:00,499.07,499.54,483.29,484.445,12106400,12.5153837908,12.5271701742,12.1196622363,12.1486266466,482761148,0.0,1.0
GOOGL,2007-01-25 00:00:00+00:00,488.09,504.5,485.66,501.0,12724200,12.2400338118,12.6515541356,12.1790957017,12.5637831951,507396864,0.0,1.0
GOOGL,2007-01-26 00:00:00+00:00,495.84,497.9,487.03,490.93,10982000,12.4343837514,12.4860432193,12.2134517555,12.3112536606,437923984,0.0,1.0
GOOGL,2007-01-29 00:00:00+00:00,492.47,498.75,490.5,498.0,9541800,12.3498728745,12.5073590191,12.3004703737,12.4885509604,380493815,0.0,1.0
GOOGL,2007-01-30 00:00:00+00:00,494.32,498.0,491.22,494.0,8352600,12.3962660859,12.4885509604,12.31852611,12.3882413142,333072652,0.0,1.0
GOOGL,2007-01-31 00:00:00+00:00,501.5,505.0,495.51,496.49,24387700,12.5763219009,12.6640928414,12.4261082056,12.450684069,972496700,0.0,1.0
GOOGL,2007-02-01 00:00:00+00:00,481.75,506.01,481.53,506.0,31286000,12.0810430225,12.6894210271,12.0755259919,12.689170253,1247576924,0.0,1.0
GOOGL,2007-02-02 00:00:00+00:00,481.5,485.0,477.81,482.61,12560400,12.0747736696,12.1625446101,11.9822380209,12.1026095964,500865089,0.0,1.0
GOOGL,2007-02-05 00:00:00+00:00,467.16,478.0,466.19,477.5,14399300,11.7151635877,11.9870027291,11.6908384985,11.9744640233,574194029,0.0,1.0
GOOGL,2007-02-06 00:00:00+00:00,471.48,473.3,467.26,468.1,10633100,11.8234980057,11.8691388947,11.7176713289,11.7387363546,424011065,0.0,1.0
GOOGL,2007-02-07 00:00:00+00:00,470.01,474.35,468.78,473.82,8231300,11.7866342107,11.8954701769,11.7557889944,11.8821791487,328235630,0.0,1.0
GOOGL,2007-02-08 00:00:00+00:00,471.03,473.75,465.15,468.05,8145200,11.8122131705,11.8804237299,11.6647579904,11.737482484,324802261,0.0,1.0
GOOGL,2007-02-09 00:00:00+00:00,461.89,472.68,461.5,471.65,9707400,11.5830056287,11.8535908995,11.5732254382,11.8277611656,387097367,0.0,1.0
GOOGL,2007-02-12 00:00:00+00:00,458.29,462.39,455.02,460.68,11497400,11.4927269471,11.5955443345,11.4107238113,11.5526619607,458476345,0.0,1.0
GOOGL,2007-02-13 00:00:00+00:00,459.1,462.78,457.26,459.155,8117000,11.5130396505,11.605324525,11.4668972132,11.5144189081,323677743,0.0,1.0
GOOGL,2007-02-14 00:00:00+00:00,465.93,469.13,459.22,460.0,11386200,11.6843183715,11.7645660885,11.5160489399,11.5356093209,454042075,0.0,1.0
GOOGL,2007-02-15 00:00:00+00:00,461.47,466.13,460.72,466.0,8076700,11.5724731159,11.6893338538,11.5536650572,11.6860737903,322070720,0.0,1.0
GOOGL,2007-02-16 00:00:00+00:00,469.94,470.15,462.06,462.8,12341600,11.7848787919,11.7901450483,11.5872687887,11.6058260733,492140106,0.0,1.0
GOOGL,2007-02-20 00:00:00+00:00,472.1,472.75,464.71,468.47,8127000,11.8390460008,11.8553463184,11.6537239294,11.7480149968,324076509,0.0,1.0
GOOGL,2007-02-21 00:00:00+00:00,475.86,478.68,467.74,469.84,11269900,11.9333370683,12.004055369,11.7297084864,11.7823710507,449404435,0.0,1.0
GOOGL,2007-02-22 00:00:00+00:00,475.85,484.24,474.39,478.69,11476300,11.9330862942,12.1434857773,11.8964732733,12.0043061431,457634950,0.0,1.0
GOOGL,2007-02-23 00:00:00+00:00,470.62,476.95,467.8,475.75,7757400,11.8019314317,11.9606714469,11.7312131311,11.9305785531,309338145,0.0,1.0
GOOGL,2007-02-26 00:00:00+00:00,464.93,475.25,463.75,472.83,7931800,11.6592409599,11.9180398473,11.6296496143,11.8573525113,316292611,0.0,1.0
GOOGL,2007-02-27 00:00:00+00:00,448.77,459.8,447.17,455.0,18606900,11.253989989,11.5305938386,11.2138661305,11.410222263,741978491,0.0,1.0
GOOGL,2007-02-28 00:00:00+00:00,449.45,453.67,443.04,450.41,16048500,11.2710426288,11.3768693057,11.1102964207,11.2951169439,639958392,0.0,1.0
GOOGL,2007-03-01 00:00:00+00:00,448.23,452.42,440.0,442.67,17353000,11.2404481867,11.3455225412,11.0340610895,11.1010177784,691977318,0.0,1.0
GOOGL,2007-03-02 00:00:00+00:00,438.68,448.7,438.68,445.11,13154000,11.0009589063,11.2522345702,11.0009589063,11.1622066626,524535794,0.0,1.0
GOOGL,2007-03-05 00:00:00+00:00,440.945,445.5,437.0,437.02,12697400,11.0577592435,11.1719868532,10.9588288548,10.9593304031,506328173,0.0,1.0
GOOGL,2007-03-06 00:00:00+00:00,457.55,459.0,447.38,447.47,15052300,11.4741696625,11.5105319093,11.2191323869,11.2213893539,600233399,0.0,1.0
GOOGL,2007-03-07 00:00:00+00:00,455.64,463.14,454.29,462.69,13055100,11.4262718064,11.6143523932,11.3924173008,11.603067558,520592006,0.0,1.0
GOOGL,2007-03-08 00:00:00+00:00,454.72,465.5,454.1,459.22,10714800,11.4032005878,11.6735350845,11.3876525926,11.5160489399,427268977,0.0,1.0
GOOGL,2007-03-09 00:00:00+00:00,452.96,458.4,450.1,458.0,9945400,11.3590643434,11.4954854624,11.2873429464,11.4854544977,396587980,0.0,1.0
GOOGL,2007-03-12 00:00:00+00:00,454.75,455.25,451.11,452.57,6923800,11.4039529101,11.4164916159,11.312671132,11.3492841529,276097075,0.0,1.0
GOOGL,2007-03-13 00:00:00+00:00,443.03,451.93,442.83,450.11,12741800,11.1100456466,11.3332346095,11.1050301643,11.2875937205,508098691,0.0,1.0
GOOGL,2007-03-14 00:00:00+00:00,448.0,448.66,439.0,443.23,16017700,11.2346803821,11.2512314737,11.008983678,11.1150611289,638730195,0.0,1.0
GOOGL,2007-03-15 00:00:00+00:00,446.19,449.822,443.94,447.86,7880500,11.1892902671,11.2803714259,11.1328660911,11.2311695445,314246946,0.0,1.0
GOOGL,2007-03-16 00:00:00+00:00,440.85,446.7,439.89,445.65,11306800,11.0553768894,11.202079747,11.0313025743,11.1757484649,450875879,0.0,1.0
GOOGL,2007-03-19 00:00:00+00:00,447.23,448.5,440.63,443.25,10385000,11.2153707752,11.2472190879,11.0498598588,11.1155626771,414117699,0.0,1.0
GOOGL,2007-03-20 00:00:00+00:00,445.28,447.6,443.6,445.79,6836100,11.1664698226,11.2246494174,11.1243397712,11.1792593025,272599904,0.0,1.0
GOOGL,2007-03-21 00:00:00+00:00,456.55,456.57,445.215,445.3,11585000,11.449092251,11.4495937992,11.1648397909,11.1669713708,461969528,0.0,1.0
GOOGL,2007-03-22 00:00:00+00:00,462.04,462.17,452.53,455.61,11350000,11.5867672405,11.590027304,11.3482810565,11.4255194841,452598545,0.0,1.0
GOOGL,2007-03-23 00:00:00+00:00,461.83,463.39,457.08,461.45,8214300,11.581500984,11.6206217461,11.4623832791,11.5719715676,327557729,0.0,1.0
GOOGL,2007-03-26 00:00:00+00:00,465.0,465.0,455.62,460.55,9411100,11.6609963787,11.6609963787,11.4257702582,11.5494018972,375281953,0.0,1.0
GOOGL,2007-03-27 00:00:00+00:00,463.62,465.23,460.34,463.55,7474900,11.6263895507,11.6667641834,11.5441356408,11.6246341319,298073027,0.0,1.0
GOOGL,2007-03-28 00:00:00+00:00,461.88,465.44,460.15,461.87,9174000,11.5827548546,11.6720304398,11.5393709326,11.5825040805,365827229,0.0,1.0
GOOGL,2007-03-29 00:00:00+00:00,460.92,466.0,455.0,464.55,7969000,11.5586805395,11.6860737903,11.410222263,11.6497115435,317776018,0.0,1.0
GOOGL,2007-03-30 00:00:00+00:00,458.16,463.4,456.14,462.1,6753600,11.4894668836,11.6208725202,11.4388105122,11.5882718852,269310091,0.0,1.0
GOOGL,2007-04-02 00:00:00+00:00,458.53,458.53,452.12,457.76,6890100,11.4987455259,11.4987455259,11.3379993177,11.479435919,274753236,0.0,1.0
GOOGL,2007-04-03 00:00:00+00:00,472.6,474.25,464.0,464.05,12990500,11.8515847066,11.8929624357,11.6359189671,11.6371728377,518015982,0.0,1.0
GOOGL,2007-04-04 00:00:00+00:00,471.02,473.0,469.58,472.14,7550000,11.8119623963,11.8616156712,11.7758509237,11.8400490973,301067754,0.0,1.0
GOOGL,2007-04-05 00:00:00+00:00,471.51,472.09,469.62,471.3,5426100,11.824250328,11.8387952267,11.7768540202,11.8189840716,216374005,0.0,1.0
GOOGL,2007-04-09 00:00:00+00:00,468.21,473.0,465.59,472.98,6118000,11.7414948698,11.8616156712,11.6757920515,11.861114123,243964572,0.0,1.0
GOOGL,2007-04-10 00:00:00+00:00,466.5,470.79,465.16,467.09,5952600,11.6986124961,11.8061945917,11.6650087646,11.7134081689,237368995,0.0,1.0
GOOGL,2007-04-11 00:00:00+00:00,464.53,469.4,462.61,466.06,7616300,11.6492099953,11.7713369896,11.6010613651,11.687578435,303711568,0.0,1.0
GOOGL,2007-04-12 00:00:00+00:00,467.39,468.0,462.24,464.0,5410300,11.7209313924,11.7362286134,11.5917827228,11.6359189671,215743956,0.0,1.0
GOOGL,2007-04-13 00:00:00+00:00,466.29,468.77,463.36,468.45,5584000,11.6933462396,11.7555382203,11.6198694237,11.7475134486,222670509,0.0,1.0
GOOGL,2007-04-16 00:00:00+00:00,474.27,476.99,468.15,468.4566,10145600,11.8934639839,11.9616745434,11.7399902251,11.7476789595,404571260,0.0,1.0
GOOGL,2007-04-17 00:00:00+00:00,472.8,476.39,471.6,473.8,6413700,11.8566001889,11.9466280965,11.8265072951,11.8816776005,255756060,0.0,1.0
GOOGL,2007-04-18 00:00:00+00:00,476.01,479.9,469.53,471.26,11329600,11.9370986801,12.0346498111,11.7745970531,11.8179809751,451785064,0.0,1.0
GOOGL,2007-04-19 00:00:00+00:00,471.65,481.95,469.59,474.5,21997100,11.8277611656,12.0860585048,11.7761016978,11.8992317886,877167882,0.0,1.0
GOOGL,2007-04-20 00:00:00+00:00,482.48,492.5,482.02,490.52,24298600,12.0993495329,12.3506251968,12.0878139236,12.3009719219,968943701,0.0,1.0
GOOGL,2007-04-23 00:00:00+00:00,479.08,485.0,478.26,480.1,11337800,12.0140863336,12.1625446101,11.9935228561,12.0396652934,452112051,0.0,1.0
GOOGL,2007-04-24 00:00:00+00:00,477.53,479.98,475.55,478.61,7382000,11.9752163456,12.036656004,11.9255630707,12.0022999501,294368498,0.0,1.0
GOOGL,2007-04-25 00:00:00+00:00,477.99,481.37,476.11,480.0,7925600,11.986751955,12.0715136061,11.9396064212,12.0371575522,316045377,0.0,1.0
GOOGL,2007-04-26 00:00:00+00:00,481.18,484.45,477.11,478.1,8241500,12.0667488979,12.1487520337,11.9646838328,11.9895104702,328642371,0.0,1.0
GOOGL,2007-04-27 00:00:00+00:00,479.01,482.4,478.33,480.07,5845500,12.0123309148,12.09734334,11.9952782749,12.038912971,233098220,0.0,1.0
GOOGL,2007-04-30 00:00:00+00:00,471.38,481.35,471.38,479.15,7275100,11.8209902645,12.0710120578,11.8209902645,12.0158417524,290105698,0.0,1.0
GOOGL,2007-05-01 00:00:00+00:00,469.0,472.81,464.17,472.19,7309000,11.761306025,11.8568509631,11.6401821271,11.8413029679,291457512,0.0,1.0
GOOGL,2007-05-02 00:00:00+00:00,465.78,471.08,465.73,468.65,6119200,11.6805567597,11.813467041,11.6793028892,11.7525289309,244012424,0.0,1.0
GOOGL,2007-05-03 00:00:00+00:00,473.23,474.07,465.29,466.22,7181200,11.8673834759,11.8884485016,11.6682688281,11.6915908208,286361292,0.0,1.0
GOOGL,2007-05-04 00:00:00+00:00,471.12,474.84,465.88,470.12,7892100,11.8144701375,11.9077581085,11.6830645009,11.7893927259,314709513,0.0,1.0
GOOGL,2007-05-07 00:00:00+00:00,467.27,472.82,466.47,472.14,6034100,11.717922103,11.8571017372,11.6978601737,11.8400490973,240618932,0.0,1.0
GOOGL,2007-05-08 00:00:00+00:00,466.81,468.17,464.73,466.13,5804300,11.7063864936,11.7404917734,11.6542254776,11.6893338538,231455307,0.0,1.0
GOOGL,2007-05-09 00:00:00+00:00,469.25,471.73,463.88,466.15,7772000,11.7675753779,11.8297673586,11.6329096778,11.689835402,309920343,0.0,1.0
GOOGL,2007-05-10 00:00:00+00:00,461.47,469.49,461.02,467.04,7365200,11.5724731159,11.7735939566,11.5611882807,11.7121542983,293698573,0.0,1.0
GOOGL,2007-05-11 00:00:00+00:00,466.74,467.0,461.0,461.83,5882300,11.7046310748,11.7111512018,11.5606867324,11.581500984,234565676,0.0,1.0
GOOGL,2007-05-14 00:00:00+00:00,461.78,467.51,460.0,465.48,7737600,11.5802471135,11.7239406817,11.5356093209,11.6730335363,308548590,0.0,1.0
GOOGL,2007-05-15 00:00:00+00:00,458.0,462.54,457.41,461.96,8229700,11.4854544977,11.5993059463,11.4706588249,11.5847610475,328171828,0.0,1.0
GOOGL,2007-05-16 00:00:00+00:00,472.61,473.14,459.02,462.0,13095200,11.8518354807,11.8651265089,11.5110334575,11.585764144,522191054,0.0,1.0
GOOGL,2007-05-17 00:00:00+00:00,470.96,475.22,470.81,472.46,9311800,11.8104577517,11.9172875249,11.8066961399,11.848073869,371322214,0.0,1.0
GOOGL,2007-05-18 00:00:00+00:00,470.32,472.7,469.75,472.03,7384400,11.7944082082,11.8540924478,11.7801140837,11.837290582,294464202,0.0,1.0
GOOGL,2007-05-21 00:00:00+00:00,470.6,479.2,466.72,469.53,12306200,11.8014298835,12.017095623,11.7041295266,11.7745970531,490728477,0.0,1.0
GOOGL,2007-05-22 00:00:00+00:00,475.86,479.01,473.0,473.0,7670300,11.9333370683,12.0123309148,11.8616156712,11.8616156712,305864900,0.0,1.0
GOOGL,2007-05-23 00:00:00+00:00,473.97,483.4103,473.75,480.8206,10110200,11.8859407605,12.1226790489,11.8804237299,12.0577360762,403159631,0.0,1.0
GOOGL,2007-05-24 00:00:00+00:00,474.33,479.2,471.5,475.15,8338800,11.8949686286,12.017095623,11.8239995539,11.9155321061,332522356,0.0,1.0
GOOGL,2007-05-25 00:00:00+00:00,483.52,484.95,477.27,479.7,10686300,12.1254300409,12.1612907395,11.9686962186,12.0296343287,426132496,0.0,1.0
GOOGL,2007-05-29 00:00:00+00:00,487.11,491.8,484.0,485.0,10425500,12.2154579485,12.3330710087,12.1374671985,12.1625446101,415732699,0.0,1.0
GOOGL,2007-05-30 00:00:00+00:00,498.6,498.84,483.0,484.5,14477100,12.5035974074,12.5096159861,12.1123897869,12.1500059043,577296423,0.0,1.0
GOOGL,2007-05-31 00:00:00+00:00,497.909,508.78,497.06,500.56,17830700,12.486268916,12.7588854571,12.4649781936,12.552749134,711026333,0.0,1.0
GOOGL,2007-06-01 00:00:00+00:00,500.397,505.02,497.93,501.0,9588400,12.548661516,12.6645943896,12.4867955416,12.5637831951,382352061,0.0,1.0
GOOGL,2007-06-04 00:00:00+00:00,507.07,510.51,497.59,497.91,14187700,12.7160030833,12.8022693791,12.4782692217,12.4862939934,565756157,0.0,1.0
GOOGL,2007-06-05 00:00:00+00:00,518.84,519.0,506.61,509.75,20873300,13.0111642175,13.0151766033,12.704467474,12.7832105463,832354644,0.0,1.0
GOOGL,2007-06-06 00:00:00+00:00,518.25,520.78,515.26,516.75,15757600,12.9963685447,13.0598143959,12.9213870841,12.9587524273,628358311,0.0,1.0
GOOGL,2007-06-07 00:00:00+00:00,515.06,526.5,512.51,519.75,21239700,12.9163716018,13.2032571901,12.8524242023,13.033984662,846965403,0.0,1.0
GOOGL,2007-06-08 00:00:00+00:00,515.49,519.64,509.46,516.2,12703600,12.9271548887,13.0312261467,12.775938097,12.9449598509,506575408,0.0,1.0
GOOGL,2007-06-11 00:00:00+00:00,511.34,518.25,510.0,514.02,9286100,12.8230836307,12.9963685447,12.7894798992,12.8902910937,370297387,0.0,1.0
GOOGL,2007-06-12 00:00:00+00:00,504.77,511.67,503.17,508.71,12826100,12.6583250367,12.8313591765,12.6182011782,12.7571300383,511460282,0.0,1.0
GOOGL,2007-06-13 00:00:00+00:00,505.24,508.54,498.69,507.0872,14053900,12.6701114202,12.7528668783,12.5058543744,12.7164344148,560420678,0.0,1.0
GOOGL,2007-06-14 00:00:00+00:00,502.84,505.88,501.7,505.38,9233100,12.6099256324,12.6861609636,12.5813373832,12.6736222578,368183932,0.0,1.0
